Company Name,HeadQuarter,Sector,Amount($),Stage,Year Funded
Avalon Labs,Bangalore,Finance,3500000.0,Pre Series Stage ,2021
Betterhalf.ai,Bangalore,Religious,3000000.0,Pre Series Stage ,2021
Koo,Bangalore,Marketing,30000000.0,Series Stage ,2021
Rezo.ai,Noida,Technology,3500000.0,Seed Stage ,2021
Mentoria,Mumbai,Education,200000.0,Pre Series Stage ,2021
Cuvette Tech,Bangalore,Human Resources,1800000.0,Seed Stage ,2021
Clensta,New Delhi,Technology,600000.0,Later Stage ,2021
FarMart,Gurugram,Technology,24000000.0,Pre Series Stage ,2021
Kodo Card,Mumbai,Finance,8000000.0,Seed Stage ,2021
Polygon,Mumbai,Religious,3500000.0,Later Stage ,2021
Get My Parking,New Delhi,Transport,6000000.0,Later Stage ,2021
Cellestial,Hyderabad,Religious,500000.0,Pre Series Stage ,2021
FanCode,Mumbai,Entertainment,50000000.0,Later Stage ,2021
Jai Kisan,Mumbai,Finance,30000000.0,Series Stage ,2021
Plum,Bangalore,Healthcare,15000000.0,Series Stage ,2021
ThatMate,Satara,Healthcare,140000.0,Later Stage ,2021
Klassroom,Mumbai,Education,200000.0,Pre Series Stage ,2021
Convin,Bangalore,Technology,300000.0,Others Stage ,2021
Mensa Brands,Bangalore,Religious,50000000.0,Series Stage ,2021
Disruptium,Ahmedabad,Business Services,200000.0,Later Stage ,2021
MedTel Healthcare,Orissia,Healthcare,5000000.0,Pre Series Stage ,2021
Pickright Technologies,Bangalore,Finance,200000.0,Later Stage ,2021
Ingenium,New Delhi,Education,3500000.0,Seed Stage ,2021
RuleZero,Bangalore,Technology,1000000.0,Seed Stage ,2021
Rubix Data Sciences,Mumbai,Technology,800000.0,Seed Stage ,2021
Locobuzz,Mumbai,Technology,4000000.0,Series Stage ,2021
We Founder Circle,Mumbai,Finance,2000000.0,Others Stage ,2021
Haqdarshak,Jaipur,Finance,800000.0,Pre Series Stage ,2021
Celcius,Mumbai,Transport,3500000.0,Seed Stage ,2021
Enthu.ai,Chandigarh,Technology,200000.0,Later Stage ,2021
Myelin Foundry,Bangalore,Technology,1000000.0,Pre Series Stage ,2021
SuperOps.ai,Chennai,Technology,3000000.0,Seed Stage ,2021
6Degree,Mumbai,Religious,1000000.0,Later Stage ,2021
Teachmint,Bangalore,Education,16500000.0,Series Stage ,2021
Sarathi,Jodhpur,Healthcare,100000.0,Seed Stage ,2021
Jidoka Technologies,Chennai,Religious,340000.0,Seed Stage ,2021
Rapido,Bangalore,Transport,43000000.0,Series Stage ,2021
BYJU'S,Bangalore,Education,150000000.0,Later Stage ,2021
ElasticRun,Pune,E-Commerce,75000000.0,Series Stage ,2021
Avail Finance,Bangalore,Finance,3000000.0,Debt Stage ,2021
Nivesh,Noida,Finance,1600000.0,Pre Series Stage ,2021
Thingsup,Pune,Technology,1000000.0,Later Stage ,2021
Arthya Wealth and Investments,Mumbai,Finance,1000000.0,Pre Series Stage ,2021
Zepto,Mumbai,E-Commerce,60000000.0,Later Stage ,2021
Fi,Bangalore,Religious,50000000.0,Series Stage ,2021
Kiko Live,Gurugram,Religious,1000000.0,Pre Series Stage ,2021
TurboHire,Hyderabad,Technology,3500000.0,Later Stage ,2021
The Hosteller,Mumbai,Technology,1000000.0,Pre Series Stage ,2021
SatSure,Bangalore,Industrial,3500000.0,Later Stage ,2021
Ruptok Fintech,New Delhi,Religious,2000000.0,Pre Series Stage ,2021
VilCart,Bangalore,Religious,2000000.0,Later Stage ,2021
Dogsee Chew,Bangalore,Agriculture,7000000.0,Pre Series Stage ,2021
Advantage Club,Gurugram,Human Resources,3300000.0,Pre Series Stage ,2021
TRDR,Bangalore,Religious,150000.0,Later Stage ,2021
Zoomcar,Bangalore,Transport,92000000.0,Later Stage ,2021
Leap India,Mumbai,Transport,10000000.0,Later Stage ,2021
SuperBottoms,Mumbai,Consumer Services,400000.0,Later Stage ,2021
Cora Health,Bangalore,Technology,600000.0,Seed Stage ,2021
Battery Smart,New Delhi,Consumer Services,7000000.0,Pre Series Stage ,2021
The Good Glamm Group,Pune,Technology,150000000.0,Series Stage ,2021
Mosaic Wellness,Mumbai,Technology,24000000.0,Series Stage ,2021
CloudFiles,Bangalore,Technology,300000.0,Others Stage ,2021
The Viral Fever,Mumbai,Entertainment,2000000.0,Later Stage ,2021
Xpand,New Delhi,Religious,1500000.0,Pre Series Stage ,2021
Troo Good,Hyderabad,E-Commerce,7000000.0,Series Stage ,2021
Prodo,New Delhi,Business Services,300000.0,Others Stage ,2021
Unnati,Noida,Finance,7000000.0,Series Stage ,2021
Lysto,Bangalore,Religious,3000000.0,Seed Stage ,2021
Wakefit,Bangalore,Technology,20000000.0,Series Stage ,2021
Buyofuel,Coimbatore,Religious,100000.0,Seed Stage ,2021
ElectricPe,Bangalore,Religious,3000000.0,Seed Stage ,2021
Vayana Network,Pune,Religious,30000000.0,Series Stage ,2021
Valuationary,Surat,Education,100000.0,Others Stage ,2021
Knocksense,Lucknow,Marketing,150000.0,Later Stage ,2021
Petpooja,Ahmedabad,Technology,4500000.0,Later Stage ,2021
Wingreens Farms,Gurugram,Agriculture,17000000.0,Later Stage ,2021
Doola,Outside India,Technology,3000000.0,Later Stage ,2021
EyeMyEye,Gurugram,Consumer Services,2000000.0,Pre Series Stage ,2021
Bombay Hemp Company,Mumbai,Religious,2000000.0,Later Stage ,2021
DGV,Bangalore,Technology,3000000.0,Pre Series Stage ,2021
GuardianLink,Chennai,Technology,12000000.0,Series Stage ,2021
Clinikk,Bangalore,Technology,4000000.0,Pre Series Stage ,2021
Toplyne,Bangalore,Technology,2500000.0,Later Stage ,2021
Mensa,Bangalore,E-Commerce,135000000.0,Series Stage ,2021
GENLEAP,Haryana,Business Services,8000000.0,Seed Stage ,2021
Planys,Chennai,Technology,1600000.0,Pre Series Stage ,2021
Wonderchef,Mumbai,Consumer Services,20000000.0,Later Stage ,2021
GoKwik,New Delhi,Technology,15000000.0,Series Stage ,2021
Velocity,Bangalore,Religious,20000000.0,Series Stage ,2021
SalaryBox,Gurugram,Religious,4000000.0,Seed Stage ,2021
Boingg,Gurugram,Technology,200000.0,Seed Stage ,2021
Better Capital,Gujarat,Technology,15000000.0,Later Stage ,2021
Tickertape,Bangalore,Religious,5000000.0,Later Stage ,2021
Zenpay Solutions,New Delhi,Religious,3500000.0,Later Stage ,2021
Disprz,Mumbai,Education,13000000.0,Series Stage ,2021
Arbo Works,Outside India,Technology,3500000.0,Later Stage ,2021
Inzpira,Trivandrum,Education,300000.0,Seed Stage ,2021
Defy,Bangalore,Religious,5500000.0,Later Stage ,2021
Mindhouse,Gurugram,Technology,6000000.0,Seed Stage ,2021
Homversity,Ahmedabad,Consumer Services,155000.0,Later Stage ,2021
Toppersnotes,Jaipur,Education,1000000.0,Seed Stage ,2021
NoBroker.com,Bangalore,Transport,2100000.0,Series Stage ,2021
Haber,Pune,Technology,20000000.0,Series Stage ,2021
True Balance,Gurugram,Religious,30000000.0,Later Stage ,2021
Recordent,Hyderabad,Religious,400000.0,Later Stage ,2021
Koparo,New Delhi,Consumer Services,700000.0,Seed Stage ,2021
Indifi,Gurugram,Religious,40000000.0,Later Stage ,2021
Settl,Bangalore,Transport,500000.0,Seed Stage ,2021
Park+,New Delhi,Technology,25000000.0,Series Stage ,2021
Simple Energy,Bangalore,Transport,21000000.0,Pre Series Stage ,2021
Dream Sports,Mumbai,Entertainment,840000000.0,Later Stage ,2021
Spinny,Gurugram,Transport,248000000.0,Series Stage ,2021
Rentomojo,Bangalore,Technology,10000000.0,Later Stage ,2021
Slice,Bangalore,Religious,220000000.0,Series Stage ,2021
21K School,Bangalore,Education,5000000.0,Pre Series Stage ,2021
Adda247,Gurugram,Education,20000000.0,Series Stage ,2021
Loop Health,Pune,Technology,12000000.0,Later Stage ,2021
Rupifi,Bangalore,Religious,1000000.0,Debt Stage ,2021
RENEE Cosmetics,Ahmedabad,Consumer Services,1500000.0,Pre Series Stage ,2021
Svish,Gurugram,Consumer Services,400000.0,Seed Stage ,2021
Progcap,New Delhi,Finance,30000000.0,Series Stage ,2021
Smartstaff,Bangalore,Technology,4300000.0,Later Stage ,2021
D’Moksha Homes,Mumbai,Religious,570000.0,Seed Stage ,2021
ANS Commerce,Gurugram,E-Commerce,2200000.0,Pre Series Stage ,2021
Mobileware Technologies,Mumbai,Technology,4700000.0,Later Stage ,2021
GramCover,Noida,Religious,7000000.0,Series Stage ,2021
BYJU'S,Bangalore,Education,300000000.0,Later Stage ,2021
Hyperface,Bangalore,Technology,1300000.0,Later Stage ,2021
Licious,Bangalore,Agriculture,52000000.0,Series Stage ,2021
Chalo,Mumbai,Transport,40000000.0,Series Stage ,2021
Kaar Technologies,Chennai,Technology,4000000.0,Later Stage ,2021
Kissan Pro,Jharkhand,Agriculture,3500000.0,Later Stage ,2021
Sunstone Eduversity,Gurugram,Education,28000000.0,Series Stage ,2021
Ozonetel,Hyderabad,Religious,5000000.0,Series Stage ,2021
CoinSwitch Kuber,Bangalore,Religious,260000000.0,Series Stage ,2021
Pazcare,Bangalore,Religious,3500000.0,Seed Stage ,2021
kWh Bikes,Bangalore,Transport,2000000.0,Seed Stage ,2021
IBSFINtech,Bangalore,Technology,1000000.0,Pre Series Stage ,2021
LeadSquared,Bangalore,Technology,3500000.0,Later Stage ,2021
Phool.co,Kanpur,Consumer Services,3500000.0,Later Stage ,2021
Twin Health,Chennai,Technology,140000000.0,Series Stage ,2021
Trica,Mumbai,Technology,3000000.0,Seed Stage ,2021
mHealth,New Delhi,Technology,3500000.0,Seed Stage ,2021
Rebel Foods,Mumbai,Technology,175000000.0,Series Stage ,2021
ProfitWheel,Mumbai,Marketing,3000000.0,Seed Stage ,2021
Log 9 Materials,Bangalore,Technology,2000000.0,Later Stage ,2021
Chingari,Bangalore,Entertainment,19000000.0,Later Stage ,2021
Ishitva,Ahmedabad,Technology,1000000.0,Pre Series Stage ,2021
Ola Electric,Bangalore,Transport,200000000.0,Later Stage ,2021
leap.club,Gurugram,Technology,810000.0,Pre Series Stage ,2021
F5,New Delhi,Religious,600000.0,Pre Series Stage ,2021
ForeignAdmits,Bangalore,Education,400000.0,Seed Stage ,2021
SALT,Bangalore,Religious,500000.0,Others Stage ,2021
EarnWealth,Pune,Religious,500000.0,Pre Series Stage ,2021
Visit Health,New Delhi,Technology,7500000.0,Later Stage ,2021
Crater.Club,Bangalore,Entertainment,700000.0,Seed Stage ,2021
NFTically,Gurugram,Religious,1000000.0,Seed Stage ,2021
ReshaMandi,Bangalore,E-Commerce,30000000.0,Series Stage ,2021
Zetwerk,Bangalore,Industrial,600000000.0,Later Stage ,2021
Hubilo,Ahmedabad,Technology,125000000.0,Series Stage ,2021
M2P Fintech,Chennai,Religious,35000000.0,Series Stage ,2021
Open Financial Technologies,Bangalore,Religious,90000000.0,Series Stage ,2021
Niro,Bangalore,Religious,3500000.0,Seed Stage ,2021
Wiingy,Bangalore,Education,400000.0,Later Stage ,2021
CarDekho,Jaipur,Transport,250000000.0,Series Stage ,2021
Melorra,Bangalore,E-Commerce,24000000.0,Later Stage ,2021
AnKa SumMor,Bangalore,Religious,1000000.0,Pre Series Stage ,2021
Toch.ai,Mumbai,Technology,11000000.0,Series Stage ,2021
Playto Labs,Bangalore,Education,500000.0,Seed Stage ,2021
Fraazo,Mumbai,Agriculture,50000000.0,Series Stage ,2021
Arcana,Bangalore,Technology,2300000.0,Later Stage ,2021
FloCareer,Bangalore,Business Services,5700000.0,Series Stage ,2021
Nap Chief,Mumbai,Consumer Services,200000.0,Seed Stage ,2021
AcknoLedger,Mumbai,Religious,1500000.0,Seed Stage ,2021
ApplicateAI,Gurugram,Technology,30000000.0,Series Stage ,2021
VLCC Health Care,Gurugram,Technology,4000000.0,Later Stage ,2021
Duroflex,Bangalore,Technology,60000000.0,Later Stage ,2021
Aviom India,Bhilwara,Religious,8000000.0,Series Stage ,2021
Onato,Bangalore,Technology,2200000.0,Later Stage ,2021
Mestastop Solutions,Bangalore,Technology,100000.0,Later Stage ,2021
SaaS Labs,Noida,Technology,17000000.0,Series Stage ,2021
Devnagri,Noida,Business Services,600000.0,Seed Stage ,2021
CRED,Bangalore,Finance,250000000.0,Series Stage ,2021
ConveGenius,Noida,Education,5000000.0,Others Stage ,2021
Totality,Gurugram,Entertainment,1000000.0,Later Stage ,2021
CredAble,Mumbai,Religious,30000000.0,Series Stage ,2021
MarketWolf,Mumbai,Religious,5500000.0,Seed Stage ,2021
Wondrlab,Mumbai,Marketing,7000000.0,Pre Series Stage ,2021
SUN Mobility,Bangalore,Transport,50000000.0,Later Stage ,2021
Tamasha,Mumbai,Entertainment,3000000.0,Pre Series Stage ,2021
Revfin,New Delhi,Religious,4000000.0,Pre Series Stage ,2021
Yu Foodlabs,Gurugram,Agriculture,1000000.0,Pre Series Stage ,2021
MergerDomo,New Delhi,Finance,500000.0,Later Stage ,2021
FarMart,Gurugram,Agriculture,10000000.0,Series Stage ,2021
Questt,Gurugram,Education,6750000.0,Series Stage ,2021
IDfy,Mumbai,Technology,10000000.0,Series Stage ,2021
ClearDekho,Ghaziabad,Religious,4000000.0,Pre Series Stage ,2021
BookingJini,Gurugram,Technology,1200000.0,Pre Series Stage ,2021
Sourcewiz,Gurugram,Technology,3000000.0,Seed Stage ,2021
Tvasta,Chennai,Industrial,400000.0,Later Stage ,2021
Kafqa Academy,Bangalore,Education,1300000.0,Seed Stage ,2021
Trell,Bangalore,Marketing,100000000.0,Later Stage ,2021
Storia,Mumbai,Agriculture,6000000.0,Series Stage ,2021
Clear,Bangalore,Technology,75000000.0,Series Stage ,2021
Groww,Bangalore,Finance,250000000.0,Series Stage ,2021
The Indus Valley,Chennai,Consumer Services,1100000.0,Later Stage ,2021
BharatPe,New Delhi,Religious,10000000.0,Later Stage ,2021
Teachmint,Bangalore,Education,78000000.0,Series Stage ,2021
Porter,Bangalore,Transport,100000000.0,Series Stage ,2021
O4S,Gurugram,Technology,6000000.0,Series Stage ,2021
Wobb,Gurugram,Marketing,200000.0,Others Stage ,2021
BASIC Home Loan,Gurugram,Religious,3500000.0,Series Stage ,2021
Siply,Bangalore,Religious,3200000.0,Pre Series Stage ,2021
BankSathi,New Delhi,Religious,500000.0,Later Stage ,2021
Gramophone,Indore,Technology,10000000.0,Later Stage ,2021
Healofy,Bangalore,Healthcare,6000000.0,Series Stage ,2021
E42,Pune,Technology,5400000.0,Series Stage ,2021
Spottabl,Bangalore,Human Resources,400000.0,Seed Stage ,2021
DeHaat,Gurugram,Technology,115000000.0,Series Stage ,2021
Shumee,Bangalore,Religious,3500000.0,Later Stage ,2021
Zolve,Bangalore,Religious,40000000.0,Series Stage ,2021
Instoried,Bangalore,Technology,8000000.0,Later Stage ,2021
SportZchain,Mumbai,Entertainment,400000.0,Others Stage ,2021
Hypto,Chennai,Technology,3000000.0,Seed Stage ,2021
CHUPPS,Mumbai,Entertainment,1100000.0,Pre Series Stage ,2021
Zenduty,Bangalore,Technology,1900000.0,Pre Series Stage ,2021
R for Rabbit,Ahmedabad,Consumer Services,5000000.0,Later Stage ,2021
Acko,Bangalore,Religious,255000000.0,Series Stage ,2021
LoveLocal,Mumbai,Religious,18000000.0,Pre Series Stage ,2021
SupplyNote,Noida,Agriculture,1200000.0,Pre Series Stage ,2021
Vakilsearch,Chennai,Justice,10000000.0,Later Stage ,2021
Cloudphysician,Bangalore,Technology,4000000.0,Pre Series Stage ,2021
Wiggles.in,Pune,Healthcare,5500000.0,Pre Series Stage ,2021
Avanti Finance,Bangalore,Religious,15000000.0,Series Stage ,2021
Vanity Wagon,New Delhi,Consumer Services,700000.0,Pre Series Stage ,2021
Purplle,Mumbai,E-Commerce,70000000.0,Later Stage ,2021
Wallmantra,Noida,Religious,3500000.0,Later Stage ,2021
MFine,Bangalore,Technology,48000000.0,Series Stage ,2021
Aquatein,Mumbai,Agriculture,3500000.0,Seed Stage ,2021
Mentza,Mumbai,Education,400000.0,Seed Stage ,2021
ConnectedH,Gurugram,Technology,2300000.0,Seed Stage ,2021
CredAvenue,Chennai,Finance,90000000.0,Series Stage ,2021
Vedantu,Bangalore,Education,100000000.0,Series Stage ,2021
Exotel,Bangalore,Religious,35000000.0,Series Stage ,2021
Fantasy Akhada,Gurugram,Entertainment,2000000.0,Series Stage ,2021
Meesho,Bangalore,Marketing,570000000.0,Later Stage ,2021
PumPumPum,Gurugram,Transport,3500000.0,Later Stage ,2021
Cusmat,Hyderabad,Technology,100000.0,Pre Series Stage ,2021
Homeville,Mumbai,Technology,7000000.0,Later Stage ,2021
Coinshift,Chandigarh,Technology,2500000.0,Seed Stage ,2021
Strip Finance,Hyderabad,Religious,400000.0,Seed Stage ,2021
Kolo,Bangalore,Religious,550000.0,Others Stage ,2021
Chqbook,Gurugram,Finance,5000000.0,Pre Series Stage ,2021
My3DSelfie,Guwahati,Religious,3500000.0,Pre Series Stage ,2021
EV Plugs,Gurugram,Technology,150000.0,Later Stage ,2021
Rulezero,Bangalore,Religious,2500000.0,Seed Stage ,2021
CredRight,Hyderabad,Religious,2700000.0,Later Stage ,2021
Karbon Card,Bangalore,Finance,12000000.0,Pre Series Stage ,2021
Auntie Fung,Bangalore,Agriculture,400000.0,Later Stage ,2021
ePayLater,Mumbai,Religious,10000000.0,Series Stage ,2021
Fittr,Pune,Technology,11000000.0,Series Stage ,2021
Medikabazaar,Mumbai,Technology,75000000.0,Series Stage ,2021
Nimble Growth Organics,Bangalore,Agriculture,3500000.0,Seed Stage ,2021
Delhivery,Gurugram,Transport,125000000.0,Later Stage ,2021
Akudo,Bangalore,Religious,4200000.0,Seed Stage ,2021
Sanctum Wealth,Mumbai,Finance,10000000.0,Later Stage ,2021
88academics,New Delhi,Education,3000000.0,Pre Series Stage ,2021
Upgame,Gurugram,Entertainment,3500000.0,Later Stage ,2021
Sanfe,New Delhi,Technology,1000000.0,Series Stage ,2021
PredictiVu,Gurugram,Business Services,1500000.0,Others Stage ,2021
Sterling Accuris Wellness,Ahmedabad,Technology,30000000.0,Later Stage ,2021
Bijnis,New Delhi,E-Commerce,30000000.0,Series Stage ,2021
Capital Float,Bangalore,Religious,50000000.0,Later Stage ,2021
Manch Technologies,Bangalore,Technology,1000000.0,Pre Series Stage ,2021
Sochcast,Bangalore,Religious,3500000.0,Later Stage ,2021
Glamyo Health,New Delhi,Technology,3000000.0,Series Stage ,2021
CashBook,Gurugram,Finance,2300000.0,Seed Stage ,2021
The Money Club,Noida,Religious,1700000.0,Pre Series Stage ,2021
SuperZop,Mumbai,Religious,4000000.0,Series Stage ,2021
Zypp Electric,Gurugram,Transport,7000000.0,Series Stage ,2021
Alpha Coach,Mumbai,Business Services,1200000.0,Later Stage ,2021
VRO Hospitality,Bangalore,Technology,3000000.0,Series Stage ,2021
byteXL,Hyderabad,Education,200000.0,Later Stage ,2021
Leena AI,Gurugram,Technology,30000000.0,Series Stage ,2021
CARS24,Gurugram,Transport,450000000.0,Series Stage ,2021
Klub,Bangalore,Religious,2000000.0,Debt Stage ,2021
Bluepad,Bangalore,Marketing,200000.0,Others Stage ,2021
FloBiz,Bangalore,Technology,31000000.0,Series Stage ,2021
Tummoc,Bangalore,Transport,540000.0,Seed Stage ,2021
Design Cafe,Bangalore,Religious,25000000.0,Later Stage ,2021
PayCardo,Pune,Religious,3500000.0,Others Stage ,2021
Aerchain,Bangalore,Technology,3000000.0,Pre Series Stage ,2021
Expertrons,Mumbai,Education,3500000.0,Later Stage ,2021
CuriousJr,Gurugram,Education,1000000.0,Seed Stage ,2021
Wow! Momo,Kolkata,Agriculture,15000000.0,Series Stage ,2021
Supertails,Bangalore,Consumer Services,700000.0,Later Stage ,2021
LifeCell,Chennai,Technology,30000000.0,Later Stage ,2021
ZestMoney,Bangalore,Religious,50000000.0,Series Stage ,2021
FrontRow,Bangalore,Education,14000000.0,Series Stage ,2021
HappyCredit,Bangalore,Finance,600000.0,Others Stage ,2021
Endimension,Mumbai,Religious,300000.0,Seed Stage ,2021
Frenzi,Mumbai,Marketing,3500000.0,Seed Stage ,2021
Leverage Edu,New Delhi,Education,3500000.0,Later Stage ,2021
BeepKart,Bangalore,Transport,3000000.0,Seed Stage ,2021
Lio,Pune,Technology,5000000.0,Seed Stage ,2021
TravClan,New Delhi,E-Commerce,2200000.0,Pre Series Stage ,2021
WickedGud,Mumbai,Agriculture,340000.0,Others Stage ,2021
Enercomp,Ahmedabad,Technology,200000.0,Later Stage ,2021
BetterPlace,Bangalore,Technology,24000000.0,Series Stage ,2021
Medpho,Noida,Technology,1000000.0,Later Stage ,2021
LivQuik Technology,Mumbai,Religious,4000000.0,Later Stage ,2021
EventBeep,Pune,Education,3500000.0,Later Stage ,2021
GTM Buddy,Hyderabad,Technology,2000000.0,Seed Stage ,2021
Gobbly,Gurugram,Religious,900000.0,Pre Series Stage ,2021
HexaHealth,Mumbai,Technology,4500000.0,Seed Stage ,2021
Eupheus Learning,New Delhi,Education,10000000.0,Series Stage ,2021
Easiloan,Mumbai,Finance,1000000.0,Later Stage ,2021
Anar,Mumbai,Technology,6200000.0,Seed Stage ,2021
Shadez,Mumbai,Consumer Services,200000.0,Pre Series Stage ,2021
Vahan,Bangalore,Technology,8000000.0,Series Stage ,2021
MPL,Bangalore,Entertainment,3500000.0,Series Stage ,2021
Tinkerly,Jaipur,Education,800000.0,Later Stage ,2021
Godamwale,Mumbai,Transport,3500000.0,Later Stage ,2021
Artium Academy,Mumbai,Entertainment,750000.0,Seed Stage ,2021
Awon GameZ,Noida,Religious,2000000.0,Seed Stage ,2021
Ayu Health,Bangalore,Technology,6300000.0,Series Stage ,2021
Apna,Bangalore,Technology,100000000.0,Series Stage ,2021
BharatAgri,Bangalore,Technology,6500000.0,Series Stage ,2021
Flatheads,Bangalore,Consumer Services,1000000.0,Pre Series Stage ,2021
Boutique Spirit Brands,New Delhi,Technology,10000000.0,Later Stage ,2021
eShipz,Bangalore,Technology,700000.0,Later Stage ,2021
Pine Labs,Noida,Technology,100000000.0,Later Stage ,2021
Paytail,New Delhi,Religious,1500000.0,Seed Stage ,2021
4Fin,Pune,Religious,1100000.0,Others Stage ,2021
Atomberg Technologies,Mumbai,Consumer Services,3500000.0,Later Stage ,2021
Genext Students,Mumbai,Education,3500000.0,Later Stage ,2021
immunitoAI,Bangalore,Technology,1000000.0,Seed Stage ,2021
GameEon Studios,Mumbai,Technology,320000.0,Later Stage ,2021
Farmers Fresh Zone,Kochi,Technology,800000.0,Pre Series Stage ,2021
Anveshan,Bangalore,Agriculture,500000.0,Seed Stage ,2021
OckyPocky,Gurugram,Education,3500000.0,Seed Stage ,2021
Coutloot,Mumbai,Consumer Services,8000000.0,Pre Series Stage ,2021
Nova Benefits,Bangalore,Technology,10000000.0,Series Stage ,2021
HomeLane,Bangalore,Religious,50000000.0,Series Stage ,2021
Lido Learning,Mumbai,Education,10000000.0,Later Stage ,2021
Jar,Bangalore,Finance,4500000.0,Pre Series Stage ,2021
Peppermint,Pune,Technology,600000.0,Later Stage ,2021
moneyHOP,Outside India,Religious,1200000.0,Seed Stage ,2021
Codingal,Bangalore,Education,1200000.0,Seed Stage ,2021
Skit,Bangalore,Technology,23000000.0,Series Stage ,2021
Peak,Bangalore,Religious,75000000.0,Series Stage ,2021
REVOS,Bangalore,Transport,4000000.0,Series Stage ,2021
Dezerv.,Mumbai,Finance,7000000.0,Seed Stage ,2021
AppsForBharat,Bangalore,Religious,10000000.0,Series Stage ,2021
Habbit,Bangalore,Education,320000.0,Others Stage ,2021
Bikayi,Hyderabad,E-Commerce,10000000.0,Series Stage ,2021
Sugar.fit,Bangalore,Healthcare,10000000.0,Later Stage ,2021
Dukaan,Bangalore,Religious,11000000.0,Series Stage ,2021
Vidyakul,Gurugram,Education,500000.0,Later Stage ,2021
Goodmylk,Bangalore,Agriculture,1000000.0,Seed Stage ,2021
Fieldproxy,Chennai,Technology,200000.0,Seed Stage ,2021
NeuroPixel.AI,Bangalore,Technology,800000.0,Seed Stage ,2021
Elixia Tech Solutions,Mumbai,Technology,1000000.0,Pre Series Stage ,2021
bitsCrunch,Chennai,Technology,700000.0,Seed Stage ,2021
Prolgae,Outside India,Technology,200000.0,Seed Stage ,2021
Biddano,Pune,Technology,2000000.0,Pre Series Stage ,2021
Geniemode,Gurugram,E-Commerce,2000000.0,Later Stage ,2021
Sapio Analytics,Mumbai,Technology,3500000.0,Later Stage ,2021
Neokred,Bangalore,Finance,500000.0,Seed Stage ,2021
Delhivery,Gurugram,Transport,76000000.0,Series Stage ,2021
Flipspaces,Mumbai,Religious,2000000.0,Pre Series Stage ,2021
Fleek,Bangalore,Religious,1000000.0,Seed Stage ,2021
GoKwik,New Delhi,Technology,5000000.0,Pre Series Stage ,2021
Proeon,Pune,Agriculture,2000000.0,Seed Stage ,2021
InfyU Labs,Gandhinagar,Technology,200000.0,Seed Stage ,2021
TechEagle,Gurugram,Industrial,500000.0,Seed Stage ,2021
Voxelgrids,Bangalore,Technology,5000000.0,Later Stage ,2021
Cogos Technologies,Bangalore,Transport,2000000.0,Pre Series Stage ,2021
Gigforce,Gurugram,Technology,3000000.0,Pre Series Stage ,2021
Vahdam,New Delhi,Agriculture,20000000.0,Series Stage ,2021
Leap Finance,Bangalore,Religious,55000000.0,Series Stage ,2021
CollegeDekho,Gurugram,Education,26000000.0,Series Stage ,2021
WeRize,Bangalore,Religious,8000000.0,Series Stage ,2021
